datetime,country,inv_type,banner_type,exchange,ad_size,is_video,video_duration,placement_type,spend,impressions,clicks,installs,installs_cta,buys_d1,buys_d3,buys_d7,revenue_d1,revenue_d3,revenue_d7,buyers_d1,buyers_d3,buyers_d7
2023-11-16,CA,in_app,native,Google,native,0,0,banner static,0.92041,22611,23,4,1,0,0,0,0,0,0,0,0,0
2023-11-29,GB,in_app,vast,Bidmachine D,interstitial_landscape,1,30,interstitial video,0.16358,24,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,US,in_app,vast,AppLovin,interstitial,1,30,rewarded video,54.3934,4356,3856,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,MX,in_app,image,Vungle,mpu,0,0,banner static,1.88937,4526,10,1,0,0,0,0,0,0,0,0,0,0
2023-11-16,CA,in_app,image,Chartboost,mpu,0,0,banner static,0.01735,538,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,US,in_app,vast,Unity,interstitial,1,30,rewarded video,46.39844,3210,1098,1,1,0,0,0,0,0,0,0,0,0
2023-11-17,US,in_app,vast,Unity,interstitial,1,30,interstitial video,183.47042,10375,5960,11,11,0,0,0,0,0,0,0,0,0
2023-11-27,DE,in_app,image,Equativ,leaderboard,0,0,banner static,0.02241,181,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,CA,in_app,vast,Vungle,interstitial_landscape,1,30,rewarded video,12.40109,1250,770,2,2,1,2,3,3.642880655,8.737075896,11.65394512,1,1,1
2023-11-16,GB,in_app,image,Google,xlarge,0,0,banner static,5.792,167888,145,13,0,0,0,0,0,0,0,0,0,0
2023-11-06,DE,in_app,image,PubMatic,interstitial,0,0,interstitial static,16.78666,15866,1847,5,0,0,0,0,0,0,0,0,0,0
2023-11-26,CA,in_app,image,Bidmachine D,xlarge,0,0,banner static,4.69953,42256,28,1,0,0,0,0,0,0,0,0,0,0
2023-11-09,GB,in_app,image,Unity,xlarge,0,0,banner static,2.62558,8740,20,6,1,1,1,2,3.652354486,3.652354486,28.6011838,1,1,1
2023-11-04,MX,in_app,vast,Chartboost,interstitial_landscape,1,30,interstitial video,2.81815,839,104,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,DE,in_app,image,Equativ,interstitial_landscape,0,0,interstitial static,2.55394,4138,15,2,1,0,0,0,0,0,0,0,0,0
2023-11-24,US,in_app,image,AppLovin,mpu,0,0,banner static,1.94298,7205,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,DE,in_app,image,PubMatic,interstitial,0,0,interstitial static,36.92719,37308,946,6,0,0,0,0,0,0,0,0,0,0
2023-11-14,US,in_app,vast,AppLovin,interstitial,1,30,rewarded video,12.50942,398,364,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,DE,in_app,vast,PubNative,interstitial,1,30,interstitial video,22.36193,2636,635,1,1,0,0,0,0,0,0,0,0,0
2023-11-28,GB,in_app,vast,Vungle,interstitial_landscape,1,30,rewarded video,2.7637,283,180,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,CA,in_app,image,Google,xlarge,0,0,banner static,1.61701,23760,33,1,0,0,0,0,0,0,0,0,0,0
2023-12-03,DE,in_app,image,PubMatic,leaderboard,0,0,banner static,0.06842,505,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,CA,in_app,image,Mintegral,xlarge,0,0,banner static,14.79525,147222,80,5,1,0,0,0,0,0,0,0,0,0
2023-11-05,US,in_app,vast,Bidmachine D,interstitial,1,30,interstitial video,28.03985,2134,270,1,1,0,0,0,0,0,0,0,0,0
2023-11-27,US,in_app,image,Mintegral,xlarge,0,0,banner static,69.04992,308157,176,27,0,0,0,0,0,0,0,0,0,0
2023-11-13,CA,in_app,vast,Bidmachine D,interstitial_landscape,1,30,interstitial video,0.55311,393,91,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,CA,in_app,image,DT Exchange,leaderboard,0,0,banner static,0.39075,8263,10,1,0,0,0,0,0,0,0,0,0,0
2023-11-26,DE,in_app,image,Vungle,mpu,0,0,banner static,0.02706,131,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,US,in_app,vast,Unity,interstitial_landscape,1,30,rewarded video,14.33692,1017,278,2,1,0,0,0,0,0,0,0,0,0
2023-11-11,CA,in_app,native,IronSource,native,0,0,banner static,0.43561,9323,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-12,US,in_app,image,Mintegral,xlarge,0,0,banner static,5.99172,46973,27,1,0,0,0,0,0,0,0,0,0,0
2023-11-16,DE,in_app,native,PubNative,native,0,0,banner static,7.53806,96890,74,3,0,3,3,3,6.477100308,6.477100308,6.477100308,1,1,1
2023-11-11,GB,in_app,vast,Vungle,interstitial,1,27,interstitial video,44.4281,3988,2725,6,6,0,0,0,0,0,0,0,0,0
2023-11-01,CA,in_app,image,Inmobi,mpu,0,0,banner static,1.71525,2534,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,CA,in_app,vast,Unity,interstitial_landscape,1,30,interstitial video,3.95261,516,223,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,US,in_app,vast,IronSource,interstitial,1,30,rewarded video,1.03212,108,13,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,DE,in_app,vast,Unity,interstitial_landscape,1,42,rewarded video,0.34792,110,52,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,GB,in_app,vast,Vungle,interstitial,1,45,interstitial video,10.51084,992,676,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,MX,in_app,image,AppLovin,xlarge,0,0,banner static,34.07777,161487,662,26,0,0,0,2,0,0,3.286770003,0,0,1
2023-11-13,CA,in_app,image,Google,mpu,0,0,banner static,0.04829,2396,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,US,in_app,vast,Mintegral,interstitial,1,30,rewarded video,372.31457,28663,22536,37,35,1,1,1,2.99,2.99,2.99,1,1,1
2023-11-18,CA,in_app,vast,DT Exchange,interstitial,1,45,interstitial video,2.66525,502,95,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,GB,in_app,image,Inmobi,mpu,0,0,banner static,0.00906,258,2,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,DE,in_app,image,Vungle,interstitial_landscape,0,0,interstitial static,0.22065,20,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,US,in_app,vast,Mintegral,interstitial,1,30,interstitial video,391.69953,17022,14895,23,22,0,0,0,0,0,0,0,0,0
2023-11-19,CA,in_app,image,AppLovin,xlarge,0,0,banner static,23.49412,261020,163,10,0,0,0,0,0,0,0,0,0,0
2023-11-01,CA,in_app,image,Ogury,xlarge,0,0,banner static,0.06034,66,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,GB,in_app,image,Bidmachine D,interstitial,0,0,interstitial static,6.25414,755,368,1,1,0,0,0,0,0,0,0,0,0
2023-12-03,DE,in_app,image,DT Exchange,mpu,0,0,banner static,0.1629,1900,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,US,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,80.07722,4496,3603,8,7,3,3,3,4.97,4.97,4.97,1,1,1
2023-11-10,CA,in_app,vast,Vungle,interstitial_landscape,1,28,interstitial video,13.2632,1157,738,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,CA,in_app,image,AppLovin,mpu,0,0,banner static,0.09911,2434,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,US,in_app,image,DT Exchange,xlarge,0,0,banner static,109.01497,436259,273,57,1,1,2,5,1.99,3.98,9.95,1,1,3
2023-12-03,GB,in_app,image,Inmobi,mpu,0,0,banner static,0.00986,233,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,US,in_app,image,Bidmachine D,xlarge,0,0,banner static,10.45484,41271,47,5,0,0,0,0,0,0,0,0,0,0
2023-11-06,MX,in_app,vast,Inmobi,interstitial,1,30,interstitial video,1.40783,331,98,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,CA,in_app,vast,Unity,interstitial,1,27,rewarded video,0.81246,89,29,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,DE,in_app,image,Google,interstitial,0,0,interstitial static,113.40161,63507,4906,21,10,16,16,16,74.94655533,74.94655533,74.94655533,4,4,4
2023-11-19,GB,in_app,image,AppLovin,mpu,0,0,banner static,12.83839,204604,336,54,0,2,2,2,4.957086329,4.957086329,4.957086329,2,2,2
2023-11-21,US,in_app,vast,AppLovin,interstitial,1,30,rewarded video,1.67239,77,26,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,GB,in_app,image,Ogury,interstitial,0,0,interstitial static,2.884,342,141,1,1,0,0,0,0,0,0,0,0,0
2023-11-30,GB,in_app,image,Chartboost,xlarge,0,0,banner static,2.24768,85244,66,5,0,0,0,0,0,0,0,0,0,0
2023-11-05,GB,in_app,vast,Unity,interstitial_landscape,1,30,interstitial video,5.97307,566,316,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,DE,in_app,vast,Vungle,interstitial,1,42,interstitial video,35.31618,5895,4945,7,7,1,2,2,2.124014708,3.184762331,3.184762331,1,2,2
2023-11-02,GB,in_app,vast,MobilityWare,interstitial_landscape,1,30,interstitial video,0.11971,20,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,US,in_app,native,Bidmachine D,native,0,0,banner static,4.91047,4822,11,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,GB,in_app,image,Google,interstitial_landscape,0,0,interstitial static,1.56408,452,67,2,1,0,0,0,0,0,0,0,0,0
2023-11-12,CA,in_app,image,Bidmachine D,xlarge,0,0,banner static,6.58483,54598,50,2,0,0,0,0,0,0,0,0,0,0
2023-11-12,CA,in_app,native,IronSource,native,0,0,banner static,0.02186,2108,2,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,DE,in_app,image,PubNative,mpu,0,0,banner static,0.79956,5354,2,1,0,0,0,0,0,0,0,0,0,0
2023-11-14,DE,in_app,vast,Vungle,interstitial_landscape,1,42,interstitial video,0.40566,53,51,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,GB,in_app,vast,Vungle,interstitial,1,27,interstitial video,20.86267,2061,1377,2,2,0,0,0,0,0,0,0,0,0
2023-11-02,GB,in_app,vast,IronSource,interstitial,1,30,interstitial video,0.03415,3,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,US,in_app,image,IronSource,interstitial,0,0,interstitial static,0.02578,3,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,GB,in_app,image,Ogury,xlarge,0,0,banner static,0.0079,19,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,DE,in_app,image,PubNative,interstitial_landscape,0,0,rewarded static,0.00869,14,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,DE,in_app,image,Chartboost,mpu,0,0,banner static,0.00198,101,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,GB,in_app,vast,MobilityWare,interstitial,1,30,interstitial video,0.17282,19,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,GB,in_app,image,Inmobi,interstitial_landscape,0,0,interstitial static,2.26936,280,48,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,DE,in_app,vast,Vungle,interstitial,1,45,interstitial video,2.33144,259,228,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,CA,in_app,vast,DT Exchange,interstitial_landscape,1,30,rewarded video,0.59975,82,21,0,0,0,0,0,0,0,0,0,0,0
2023-11-11,GB,in_app,image,AppLovin,xlarge,0,0,banner static,3.56075,93388,685,10,0,0,0,0,0,0,0,0,0,0
2023-11-28,GB,in_app,native,AppLovin,native,0,0,banner static,0.49745,7585,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,US,in_app,image,Inmobi,xlarge,0,0,banner static,208.43427,680823,264,80,0,2,3,6,4.98,6.97,12.94,2,2,3
2023-11-03,DE,in_app,image,Equativ,xlarge,0,0,banner static,12.83207,103852,64,8,0,0,0,0,0,0,0,0,0,0
2023-11-27,DE,in_app,image,PubMatic,xlarge,0,0,banner static,6.02631,24079,23,19,0,0,0,0,0,0,0,0,0,0
2023-11-03,DE,in_app,vast,PubNative,interstitial,1,30,interstitial video,0.17725,42,16,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,US,in_app,vast,Unity,interstitial,1,30,interstitial video,153.15073,7962,4485,11,11,0,0,0,0,0,0,0,0,0
2023-11-21,DE,in_app,image,Inmobi,mpu,0,0,banner static,0.00989,307,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-14,US,in_app,native,IronSource,native,0,0,banner static,0.00435,208,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,CA,in_app,vast,Mintegral,interstitial_landscape,1,28,interstitial video,0.08831,18,6,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,US,in_app,vast,DT Exchange,interstitial_landscape,1,30,interstitial video,12.12319,947,397,1,1,0,0,0,0,0,0,0,0,0
2023-11-27,US,in_app,vast,IronSource,interstitial,1,45,rewarded video,0.09687,7,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,GB,in_app,vast,Unity,interstitial,1,45,interstitial video,1.73519,155,72,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,DE,in_app,native,PubNative,native,0,0,banner static,0.29595,4488,5,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,CA,in_app,native,IronSource,native,0,0,banner static,1.03458,12690,13,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,DE,in_app,image,Unity,xlarge,0,0,banner static,1.53798,10841,11,2,0,0,0,0,0,0,0,0,0,0
2023-11-06,CA,in_app,vast,Bidmachine D,interstitial_landscape,1,28,interstitial video,0.22217,161,41,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,image,Bidmachine D,mpu,0,0,banner static,0.00867,50,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,DE,in_app,image,Mintegral,mpu,0,0,banner static,0.00004,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,GB,in_app,vast,Mintegral,interstitial,1,30,interstitial video,1.28725,149,92,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,image,Google,mpu,0,0,banner static,1.77495,22555,12,1,0,0,0,0,0,0,0,0,0,0
2023-11-28,CA,in_app,image,Inmobi,xlarge,0,0,banner static,46.36571,237292,113,16,0,0,0,0,0,0,0,0,0,0
2023-11-15,DE,in_app,image,Vungle,leaderboard,0,0,banner static,0.01459,422,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,CA,in_app,image,AppLovin,xlarge,0,0,banner static,8.6735,153336,77,8,0,0,0,0,0,0,0,0,0,0
2023-11-29,CA,in_app,image,Mintegral,xlarge,0,0,banner static,65.44194,544373,293,21,0,0,0,0,0,0,0,0,0,0
2023-11-19,DE,in_app,vast,Mintegral,interstitial,1,30,rewarded video,2.87172,556,469,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,CA,in_app,image,Google,xlarge,0,0,banner static,5.26995,57219,55,2,0,0,0,0,0,0,0,0,0,0
2023-11-13,CA,in_app,image,Google,leaderboard,0,0,banner static,0.58649,47749,61,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,US,in_app,image,Google,mpu,0,0,banner static,3.7616,13015,3,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,GB,in_app,image,DT Exchange,mpu,0,0,banner static,0.39705,7087,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,CA,in_app,vast,DT Exchange,interstitial_landscape,1,30,interstitial video,0.82776,100,45,1,1,0,0,0,0,0,0,0,0,0
2023-12-01,GB,in_app,vast,Unity,interstitial,1,30,rewarded video,1.65251,236,62,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,US,in_app,image,Unity,leaderboard,0,0,banner static,0.01687,121,1,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,US,in_app,image,Google,xlarge,0,0,banner static,220.6287,733651,611,39,3,0,0,2,0,0,3.98,0,0,2
2023-11-11,DE,in_app,native,AppLovin,native,0,0,banner static,0.05102,994,5,0,0,0,0,0,0,0,0,0,0,0
2023-11-09,DE,in_app,image,AppLovin,xlarge,0,0,banner static,14.36786,108109,160,5,0,0,4,7,0,12.81469533,27.9575265,0,1,1
2023-11-17,GB,in_app,image,Inmobi,interstitial_landscape,0,0,interstitial static,9.98013,676,138,1,1,0,0,0,0,0,0,0,0,0
2023-11-01,US,in_app,vast,Vungle,interstitial,1,30,interstitial video,1016.97347,67483,56640,51,48,2,4,4,39.98,79.96,79.96,1,1,1
2023-11-03,DE,in_app,vast,Chartboost,interstitial,1,30,rewarded video,2.54424,278,69,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,US,in_app,vast,Vungle,interstitial,1,30,rewarded video,17.99456,581,545,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,US,in_app,vast,Mintegral,interstitial,1,30,rewarded video,78.32245,3802,3311,5,5,0,0,0,0,0,0,0,0,0
2023-11-18,CA,in_app,image,AppLovin,xlarge,0,0,banner static,20.34162,207338,132,9,0,0,0,0,0,0,0,0,0,0
2023-11-17,US,in_app,image,Mintegral,mpu,0,0,banner static,1.06036,2829,12,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,DE,in_app,vast,MobilityWare,interstitial,1,42,interstitial video,0.00286,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,US,in_app,image,Bidmachine D,xlarge,0,0,banner static,30.75562,221879,93,6,0,0,0,0,0,0,0,0,0,0
2023-11-23,US,in_app,image,Bidmachine D,mpu,0,0,banner static,0.00432,4,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,MX,in_app,vast,DT Exchange,interstitial,1,30,rewarded video,1.45614,95,55,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,DE,in_app,image,Equativ,mpu,0,0,banner static,1.08445,8943,8,1,0,0,0,0,0,0,0,0,0,0
2023-11-15,US,in_app,native,Inmobi,native,0,0,banner static,4.97153,12223,14,1,0,0,0,0,0,0,0,0,0,0
2023-11-23,CA,in_app,image,MobilityWare,xlarge,0,0,banner static,0.01425,169,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,DE,in_app,vast,Vungle,interstitial,1,30,interstitial video,10.55834,1558,1322,1,1,0,0,0,0,0,0,0,0,0
2023-11-06,GB,in_app,image,Ogury,interstitial,0,0,interstitial static,5.09591,605,193,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,DE,in_app,image,Inmobi,leaderboard,0,0,banner static,0.39789,11226,7,2,0,0,0,0,0,0,0,0,0,0
2023-11-05,GB,in_app,vast,DT Exchange,interstitial,1,30,interstitial video,35.6847,3348,1277,6,5,2,2,2,4.895292343,4.895292343,4.895292343,1,1,1
2023-11-01,DE,in_app,vast,Vungle,interstitial,1,30,interstitial video,11.53305,1227,1095,1,1,0,0,0,0,0,0,0,0,0
2023-11-07,GB,in_app,vast,Bidmachine D,interstitial,1,30,interstitial video,12.54355,1589,161,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,GB,in_app,image,DT Exchange,mpu,0,0,banner static,0.65795,5764,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,CA,in_app,image,AppLovin,leaderboard,0,0,banner static,0.52354,36236,60,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,US,in_app,vast,Bidmachine D,interstitial_landscape,1,30,interstitial video,0.64394,49,14,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,GB,in_app,image,AppLovin,xlarge,0,0,banner static,2.617,70660,47,5,0,0,0,0,0,0,0,0,0,0
2023-11-02,DE,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,13.55138,850,820,1,1,0,0,0,0,0,0,0,0,0
2023-12-02,DE,in_app,image,Bidmachine D,xlarge,0,0,banner static,7.45599,69715,48,7,0,0,0,0,0,0,0,0,0,0
2023-11-18,US,in_app,image,DT Exchange,mpu,0,0,banner static,1.33462,2108,4,2,0,0,0,0,0,0,0,0,0,0
2023-11-13,GB,in_app,image,Google,xlarge,0,0,banner static,8.87129,643563,565,13,1,0,0,0,0,0,0,0,0,0
2023-12-03,GB,in_app,vast,Inmobi,interstitial,1,30,interstitial video,1.32362,234,73,1,0,0,0,0,0,0,0,0,0,0
2023-11-05,US,in_app,image,DT Exchange,mpu,0,0,banner static,11.05922,26003,23,2,0,0,0,0,0,0,0,0,0,0
2023-11-13,DE,in_app,image,DT Exchange,interstitial,0,0,interstitial static,2.76173,536,191,0,0,0,0,0,0,0,0,0,0,0
2023-11-06,CA,in_app,vast,Unity,interstitial_landscape,1,30,rewarded video,3.68355,514,113,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,DE,in_app,image,Vungle,xlarge,0,0,banner static,1.41523,7531,9,1,0,0,0,0,0,0,0,0,0,0
2023-11-01,DE,in_app,image,Smaato,interstitial_landscape,0,0,interstitial static,0.30484,306,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-13,US,in_app,vast,Vungle,interstitial,1,30,rewarded video,86.0582,3186,2984,4,4,0,0,0,0,0,0,0,0,0
2023-11-19,US,in_app,vast,DT Exchange,interstitial_landscape,1,30,interstitial video,3.78749,154,102,1,1,0,0,0,0,0,0,0,0,0
2023-11-05,GB,in_app,vast,Unity,interstitial,1,30,interstitial video,13.68558,1386,544,2,2,0,0,0,0,0,0,0,0,0
2023-12-02,GB,in_app,vast,Vungle,interstitial_landscape,1,30,interstitial video,2.18075,253,153,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,MX,in_app,image,Vungle,xlarge,0,0,banner static,49.44726,144467,461,26,2,0,0,0,0,0,0,0,0,0
2023-11-21,CA,in_app,image,Google,mpu,0,0,banner static,0.03176,836,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,CA,in_app,vast,Display.io,interstitial,1,30,interstitial video,0.05039,15,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-24,US,in_app,vast,Smaato,interstitial_landscape,1,30,interstitial video,5.97855,1879,1645,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,DE,in_app,image,Chartboost,xlarge,0,0,banner static,11.84298,81115,87,21,0,0,0,0,0,0,0,0,0,0
2023-11-08,DE,in_app,image,AppLovin,xlarge,0,0,banner static,8.9157,75138,89,4,0,0,0,0,0,0,0,0,0,0
2023-11-26,CA,in_app,vast,MobilityWare,interstitial,1,30,rewarded video,0.04416,10,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,US,in_app,vast,DT Exchange,interstitial,1,30,interstitial video,189.58447,12530,4559,8,7,0,0,0,0,0,0,0,0,0
2023-12-01,GB,in_app,vast,Bidmachine D,interstitial_landscape,1,30,interstitial video,0.15847,19,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,US,in_app,vast,Bidmachine D,interstitial_landscape,1,30,rewarded video,0.67814,30,4,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,GB,in_app,image,MobilityWare,interstitial,0,0,interstitial static,0.17626,21,10,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,GB,in_app,vast,Inmobi,interstitial,1,30,interstitial video,14.61164,1889,478,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,GB,in_app,vast,Chartboost,interstitial,1,27,rewarded video,0.01808,4,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-07,DE,in_app,image,Smaato,xlarge,0,0,banner static,1.2858,10612,3,3,0,0,0,0,0,0,0,0,0,0
2023-11-25,US,in_app,image,Ogury,interstitial,0,0,interstitial static,2.10178,169,60,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,DE,in_app,image,Equativ,xlarge,0,0,banner static,8.80455,45818,10,25,0,0,0,0,0,0,0,0,0,0
2023-11-22,GB,in_app,image,Inmobi,mpu,0,0,banner static,0.0001,6,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,DE,in_app,vast,Unity,interstitial_landscape,1,30,rewarded video,0.41189,146,32,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,GB,in_app,image,Chartboost,mpu,0,0,banner static,0.19543,9072,6,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,DE,in_app,image,PubNative,xlarge,0,0,banner static,3.37728,33573,23,8,1,0,0,0,0,0,0,0,0,0
2023-11-22,CA,in_app,image,IronSource,leaderboard,0,0,banner static,0.07111,2583,2,0,0,0,0,0,0,0,0,0,0,0
2023-11-20,CA,in_app,vast,PubMatic,interstitial_landscape,1,30,interstitial video,3.3401,753,450,1,1,0,0,0,0,0,0,0,0,0
2023-11-12,CA,in_app,image,Unity,xlarge,0,0,banner static,43.39495,145470,392,14,0,0,0,0,0,0,0,0,0,0
2023-11-16,GB,in_app,image,Ogury,interstitial,0,0,interstitial static,3.45733,379,146,1,1,0,0,0,0,0,0,0,0,0
2023-11-04,CA,in_app,vast,Unity,interstitial_landscape,1,30,rewarded video,6.71932,991,179,0,0,0,0,0,0,0,0,0,0,0
2023-11-25,DE,in_app,image,Chartboost,leaderboard,0,0,banner static,0.251,4223,9,0,0,0,0,0,0,0,0,0,0,0
2023-11-22,DE,in_app,image,Vungle,xlarge,0,0,banner static,2.22896,11332,14,1,0,0,0,0,0,0,0,0,0,0
2023-11-23,US,in_app,image,DT Exchange,xlarge,0,0,banner static,190.84789,609600,735,86,2,1,4,4,2.99,14.96,14.96,1,2,2
2023-11-03,MX,in_app,vast,Bidmachine D,interstitial_landscape,1,30,interstitial video,3.51192,1026,188,0,0,0,0,0,0,0,0,0,0,0
2023-11-08,DE,in_app,vast,IronSource,interstitial,1,30,interstitial video,0.4398,111,16,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,DE,in_app,image,PubNative,mpu,0,0,banner static,0.02032,81,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21,US,in_app,vast,Vungle,interstitial,1,30,interstitial video,363.02523,21113,17236,32,29,2,2,3,5.98,5.98,7.97,1,1,1
2023-11-03,MX,in_app,vast,Inmobi,interstitial,1,30,rewarded video,0.04941,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-26,DE,in_app,native,Google,native,0,0,banner static,7.60355,41960,40,10,0,0,0,0,0,0,0,0,0,0
2023-11-05,MX,in_app,image,PubNative,mpu,0,0,banner static,0.34515,1625,1,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,CA,in_app,image,Google,leaderboard,0,0,banner static,0.25834,11458,22,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,DE,in_app,vast,Unity,interstitial,1,30,interstitial video,10.57188,1579,1066,1,1,0,0,0,0,0,0,0,0,0
2023-12-01,CA,in_app,image,Chartboost,leaderboard,0,0,banner static,0.22191,5400,10,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,DE,in_app,image,Google,interstitial,0,0,interstitial static,103.68015,42533,6068,13,7,0,0,0,0,0,0,0,0,0
2023-11-01,GB,in_app,image,Vungle,interstitial,0,0,interstitial static,39.69957,3790,928,0,0,0,0,0,0,0,0,0,0,0
2023-11-23,CA,in_app,native,AppLovin,native,0,0,banner static,0.05987,1727,17,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,US,in_app,image,Mintegral,xlarge,0,0,banner static,84.84775,572969,317,33,0,10,13,26,24.9,35.87,79.72,2,3,3
2023-11-19,US,in_app,vast,Mintegral,interstitial_landscape,1,30,interstitial video,76.59116,3544,3025,4,4,0,0,0,0,0,0,0,0,0
2023-12-03,CA,in_app,vast,MobilityWare,interstitial,1,30,rewarded video,0.03899,6,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-10,GB,in_app,image,Inmobi,interstitial_landscape,0,0,interstitial static,45.09689,4231,759,1,1,0,0,0,0,0,0,0,0,0
2023-11-17,US,in_app,vast,AppLovin,interstitial,1,45,interstitial video,0.45086,22,7,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,GB,in_app,native,Inmobi,native,0,0,banner static,0.97462,26443,29,0,0,0,0,0,0,0,0,0,0,0
